time,LFP power,stage (number),wake (0) vs sleep (1),stage (full),LFP freq band,LFP freq (Hz)
1656789939.0,0.688034188034188,0,0,wake,beta,12.7
1656790539.0,0.6415598290598291,0,0,wake,beta,12.7
1656791139.0,0.7446581196581197,0,0,wake,beta,12.7
1656791739.0,0.6933760683760684,0,0,wake,beta,12.7
1656792339.0,0.6752136752136753,0,0,wake,beta,12.7
1656792939.0,0.6688034188034188,0,0,wake,beta,12.7
1656793539.0,0.6458333333333334,0,0,wake,beta,12.7
1656794139.0,0.6549145299145299,0,0,wake,beta,12.7
1656794739.0,0.6495726495726496,0,0,wake,beta,12.7
1656795339.0,0.6864316239316239,0,0,wake,beta,12.7
1656795939.0,0.6586538461538461,0,0,wake,beta,12.7
1656796539.0,0.5058760683760684,0,0,wake,beta,12.7
1656797139.0,0.47275641025641024,0,0,wake,beta,12.7
1656797739.0,0.5053418803418803,0,0,wake,beta,12.7
1656798339.0,0.5544871794871795,0,0,wake,beta,12.7
1656798939.0,0.5470085470085471,0,0,wake,beta,12.7
1656799540.0,0.6431623931623932,0,0,wake,beta,12.7
1656800140.0,0.6137820512820513,0,0,wake,beta,12.7
1656800740.0,0.6741452991452992,0,0,wake,beta,12.7
1656801340.0,0.7013888888888888,0,0,wake,beta,12.7
1656801940.0,0.563034188034188,0,0,wake,beta,12.7
1656802540.0,0.5464743589743589,0,0,wake,beta,12.7
1656803140.0,0.6271367521367521,0,0,wake,beta,12.7
1656803740.0,0.6372863247863247,0,0,wake,beta,12.7
1656804340.0,0.6036324786324786,0,0,wake,beta,12.7
1656804940.0,0.6971153846153846,0,0,wake,beta,12.7
1656805540.0,0.5400641025641025,0,0,wake,beta,12.7
1656806140.0,0.4983974358974359,0,0,wake,beta,12.7
1656806740.0,0.4813034188034188,0,0,wake,beta,12.7
1656807340.0,0.3936965811965812,0,0,wake,beta,12.7
1656807940.0,0.4081196581196581,0,0,wake,beta,12.7
1656808540.0,0.44177350427350426,0,0,wake,beta,12.7
1656809140.0,0.42467948717948717,0,0,wake,beta,12.7
1656809740.0,0.38301282051282054,0,0,wake,beta,12.7
1656810340.0,0.4172008547008547,0,0,wake,beta,12.7
1656810940.0,0.4497863247863248,0,0,wake,beta,12.7
1656811540.0,0.422008547008547,0,0,wake,beta,12.7
1656812140.0,0.47489316239316237,2,1,light,beta,12.7
1656812740.0,0.4577991452991453,2,1,light,beta,12.7
1656813340.0,0.44764957264957267,3,1,deep,beta,12.7
1656813940.0,0.5096153846153846,3,1,deep,beta,12.7
1656814540.0,0.4930555555555556,3,1,deep,beta,12.7
1656815140.0,0.5267094017094017,2,1,light,beta,12.7
1656815740.0,0.43536324786324787,3,1,deep,beta,12.7
1656816340.0,0.4113247863247863,3,1,deep,beta,12.7
1656816940.0,0.38461538461538464,3,1,deep,beta,12.7
1656817540.0,0.405982905982906,3,1,deep,beta,12.7
1656818140.0,0.4268162393162393,3,1,deep,beta,12.7
1656818740.0,0.4951923076923077,3,1,deep,beta,12.7
1656819340.0,0.4321581196581197,2,1,light,beta,12.7
1656819940.0,0.4545940170940171,0,0,wake,beta,12.7
1656820540.0,0.5256410256410257,3,1,deep,beta,12.7
1656821140.0,0.5475427350427351,2,1,light,beta,12.7
1656821740.0,0.4075854700854701,2,1,light,beta,12.7
1656822340.0,0.4444444444444444,2,1,light,beta,12.7
1656822940.0,0.3974358974358974,0,0,wake,beta,12.7
1656823540.0,0.4599358974358974,2,1,light,beta,12.7
1656824140.0,0.5571581196581197,2,1,light,beta,12.7
1656824741.0,0.48878205128205127,2,1,light,beta,12.7
1656825341.0,0.49946581196581197,2,1,light,beta,12.7
1656825941.0,0.3317307692307692,2,1,light,beta,12.7
1656826541.0,0.4636752136752137,2,1,light,beta,12.7
1656827141.0,0.6629273504273504,2,1,light,beta,12.7
1656827741.0,0.6287393162393162,2,1,light,beta,12.7
1656828341.0,0.6079059829059829,4,1,rem,beta,12.7
1656828941.0,0.5032051282051282,2,1,light,beta,12.7
1656829541.0,0.6383547008547008,3,1,deep,beta,12.7
1656830141.0,0.7056623931623932,3,1,deep,beta,12.7
1656830741.0,0.624465811965812,2,1,light,beta,12.7
1656831341.0,0.5154914529914529,0,0,wake,beta,12.7
1656831941.0,0.4561965811965812,0,0,wake,beta,12.7
1656832541.0,0.4407051282051282,4,1,rem,beta,12.7
1656833141.0,0.4321581196581197,4,1,rem,beta,12.7
1656833741.0,0.4358974358974359,4,1,rem,beta,12.7
1656834341.0,0.4326923076923077,4,1,rem,beta,12.7
1656834941.0,0.43696581196581197,4,1,rem,beta,12.7
1656835541.0,0.40865384615384615,4,1,rem,beta,12.7
1656836141.0,0.4204059829059829,4,1,rem,beta,12.7
1656836741.0,0.40224358974358976,4,1,rem,beta,12.7
1656837341.0,0.3701923076923077,4,1,rem,beta,12.7
1656837941.0,0.4230769230769231,4,1,rem,beta,12.7
1656838541.0,0.35523504273504275,4,1,rem,beta,12.7
1656839141.0,0.36912393162393164,2,1,light,beta,12.7
